COUNTRY,CITY,YEAR,PM25,latitude,longitude,POPULATION,WBINC16,REGION,CONC_PM25,COLOR_PM25,GEOM
Iran (Islamic Republic of),Esfahan,2014,31.45833397,32.6406185,51.6504242,1879806,Upper middle income,Eastern Mediterranean (LMIC),25-<35,darkorange,"{""srid"":4326,""version"":1,""points"":[{""x"":51.6504,""y"":32.6406,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Iran (Islamic Republic of),Ghazvin,2014,25.90812947,36.27479,49.9985,124096,Upper middle income,Eastern Mediterranean (LMIC),25-<35,darkorange,"{""srid"":4326,""version"":1,""points"":[{""x"":49.9985,""y"":36.2748,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Iran (Islamic Republic of),Pakdasht,2014,40.3937596,35.72957,51.64742,206490,Upper middle income,Eastern Mediterranean (LMIC),35-<50,red,"{""srid"":4326,""version"":1,""points"":[{""x"":51.6474,""y"":35.7296,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Iran (Islamic Republic of),Semnan,2014,21.11379689,35.565654,53.3819,153680,Upper middle income,Eastern Mediterranean (LMIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":53.3819,""y"":35.5657,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Iran (Islamic Republic of),Shahryar,2014,35.92531867,35.67424,51.01776,249473,Upper middle income,Eastern Mediterranean (LMIC),35-<50,red,"{""srid"":4326,""version"":1,""points"":[{""x"":51.0178,""y"":35.6742,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Iran (Islamic Republic of),Tehran,2014,33.64880622,35.7021837,51.40343858,8432196,Upper middle income,Eastern Mediterranean (LMIC),25-<35,darkorange,"{""srid"":4326,""version"":1,""points"":[{""x"":51.4034,""y"":35.7022,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Iran (Islamic Republic of),Varamin,2014,33.19327097,35.32451,51.65222,218991,Upper middle income,Eastern Mediterranean (LMIC),25-<35,darkorange,"{""srid"":4326,""version"":1,""points"":[{""x"":51.6522,""y"":35.3245,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Ireland,Mace Head,2014,4.18,53.32699966,-9.902999878,2844,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-9.903,""y"":53.327,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Ireland,Banbridge,2014,7.82430167,54.361111,-6.225,88770,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-6.225,""y"":54.3611,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Ireland,Cork City,2014,13.24786693,51.911111,-8.475,125657,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-8.475,""y"":51.9111,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Ireland,Dublin City,2014,9.43333333,53.3493065,-6.2599755,554554,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-6.25998,""y"":53.3493,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Ireland,Dun Laoghaire-Rathdown,2014,9.444730643,53.285833,-6.131944,218018,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-6.13194,""y"":53.2858,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Ireland,Fingal,2014,12.02186934,53.385636,-6.369934,296020,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-6.36993,""y"":53.3856,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Ireland,Limerick,2014,14.42877049,52.5034896,-8.5919355,58319,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-8.59194,""y"":52.5035,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Ireland,Mayo,2014,5.37546012,53.703889,-9.012672,130507,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-9.01267,""y"":53.7039,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Ireland,Monaghan,2014,6.095161202,54.066111,-6.883056,6834,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-6.88306,""y"":54.0661,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Ireland,South Dublin,2014,8.995004956,53.316389,-6.362639,278767,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-6.36264,""y"":53.3164,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Arad,2014,23,31.25,35.20999908,24200,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":35.21,""y"":31.25,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Eilat,2014,23.04422328,29.54999924,34.93000031,48900,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.93,""y"":29.55,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Hadera,2014,16.5,32.45000076,34.90999985,86800,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.91,""y"":32.45,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Karmiel,2014,17.21843649,32.91999817,35.29000092,44600,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":35.29,""y"":32.92,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Kfar Masarik,2014,21.7,32.88999939,35.09999847,598,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":35.1,""y"":32.89,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Ra'anana,2014,20,32.18000031,34.88000107,70200,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.88,""y"":32.18,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Tel Aviv-Yafo,2014,20.35,32.04999924,34.79000092,2480200,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.79,""y"":32.05,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Umm Al-Fahm,2014,19.3,32.52999878,35.15000153,51400,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":35.15,""y"":32.53,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Zemer,2014,16.8,32.38000107,35.04000092,5700,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":35.04,""y"":32.38,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Afula,2014,18.69039635,32.6,35.29,43800,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":35.29,""y"":32.6,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Ashdod,2014,20.675,31.8025,34.6475,218000,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.6475,""y"":31.8025,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Ashkelon,2014,18.0228822,31.66,34.57,126800,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.57,""y"":31.66,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Bat Hadar,2014,16.64613425,31.65,34.6,411,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.6,""y"":31.65,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Beer Sheva,2014,23.2,31.26,34.78,201100,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.78,""y"":31.26,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Beit Shemesh,2014,16.02033973,31.75,34.99,98100,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.99,""y"":31.75,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Bnei Brak,2014,22.8,32.08,34.835,178300,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.835,""y"":32.08,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Ceasaria,2014,16.27065754,32.5,34.93,4400,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.93,""y"":32.5,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Erez,2014,12.76620822,31.56,34.56,333,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":34.56,""y"":31.56,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Gedera,2014,21.1,31.81,34.78,25800,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.78,""y"":31.81,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Givataim (Tel Aviv),2014,20.27574247,32.07,34.81,52100,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.81,""y"":32.07,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Gvar'am,2014,17.1,31.59,34.61,333,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.61,""y"":31.59,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Haifa,2014,17.1,32.7975,35.0125,1096669,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":35.0125,""y"":32.7975,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Holon (Tel Aviv),2014,18.3,32.02,34.77,176300,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.77,""y"":32.02,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Jerusalem,2014,22.8,31.78666667,35.21333333,839077,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":35.2133,""y"":31.7867,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Karmey Yossef,2014,19.35791051,31.85,34.92,1800,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.92,""y"":31.85,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Kiryat Ata,2014,17,32.8,35.1,54300,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":35.1,""y"":32.8,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Kiryat Bialik,2014,13.7,32.83,35.09,39000,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":35.09,""y"":32.83,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Kiryat Malahi,2014,19.2,31.73,34.74,21300,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.74,""y"":31.73,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Kiryat Tivon,2014,15.7,32.72,35.13,17500,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":35.13,""y"":32.72,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Modi'in,2014,20.23402284,31.91,35.01,87800,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":35.01,""y"":31.91,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Nesher,2014,14.43499361,32.77,35.04,23500,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":35.04,""y"":32.77,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Nir Galim,2014,18.52351781,31.82,34.68,617,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.68,""y"":31.82,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Nir Israel,2014,19.7,31.69,34.64,689,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.64,""y"":31.69,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Pardes Hana,2014,20.95,32.47,34.99,10,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.99,""y"":32.47,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Park_hacarmel,2014,16.89645206,32.74,35.04,114200,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":35.04,""y"":32.74,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Petah Tikva,2014,23.57159361,32.1,34.87,225400,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.87,""y"":32.1,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Ramat Gan,2014,22.7,32.08,34.82,150900,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.82,""y"":32.08,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Rehovot,2014,17.14676987,31.9,34.82,128900,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.82,""y"":31.9,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Sde Yo'av,2014,20.9,31.65,34.67,210,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.67,""y"":31.65,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Sderot,2014,22.2,31.53,34.6,22500,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.6,""y"":31.53,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Tel Aviv,2014,20.66666667,32.08142857,34.78714286,56800,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.7871,""y"":32.0814,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Israel,Yavne,2014,17.43880731,31.87,34.74,39700,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":34.74,""y"":31.87,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Acquapendente,2014,9.47025495,42.74472,11.865,2454,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":11.865,""y"":42.7447,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Alatri,2014,20.08820632,41.73,13.33833,10187,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":13.3383,""y"":41.73,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Alba,2014,18.74635973,44.70371,8.03328,30804,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":8.03328,""y"":44.7037,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Albenga,2014,11.00769679,44.051944,8.206944,10593,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":8.20694,""y"":44.0519,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Albisola Superiore,2014,9.457013726,44.32972,8.51028,5178,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":8.51028,""y"":44.3297,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Alessandria,2014,22.22160664,44.913455,8.6176,89411,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":8.6176,""y"":44.9135,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Alfonsine,2014,20.42215568,44.526485,11.981381,5279,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":11.9814,""y"":44.5265,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Allumiere,2014,7.317376377,42.157778,11.908611,1744,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":11.9086,""y"":42.1578,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Amelia,2014,15.23888888,42.551944,12.419722,11781,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":12.4197,""y"":42.5519,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Anagni,2014,19.57589458,41.75,13.149722,8106,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":13.1497,""y"":41.75,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Ancona,2014,12.36474462,43.61167,13.50861,100497,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":13.5086,""y"":43.6117,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Aprilia,2014,13.8200741,41.595278,12.653611,66979,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":12.6536,""y"":41.5953,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Arezzo,2014,13.49435028,43.461805,11.88278,98144,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":11.8828,""y"":43.4618,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Argenta,2014,16.01675977,44.662222,11.639444,22133,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":11.6394,""y"":44.6622,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Ascoli Piceno,2014,13.7997076,42.84861,13.61944,49958,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":13.6194,""y"":42.8486,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Asti,2014,20.44351314,44.901575,8.20151,74294,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":8.20151,""y"":44.9016,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Avellino,2014,20.14139507,40.91875,14.78389,56919,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":14.7839,""y"":40.9188,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Badia Polesine,2014,15.99555022,45.103889,11.553333,4158,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":11.5533,""y"":45.1039,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Italy,Bari,2014,15.14354341,41.116289,16.864346,618245,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":16.8643,""y"":41.1163,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
